1960,87.79760115
1960,3000000
1960,538000000
1960,59563.98922
1960,0.643963548
1960,5.041291754
1960,84.85147294
1960,49541.70729
1960,4.726981388
1960,406833
1960,0.61670057
1960,2.990637128
1960,4645918769
1960,2468800000
1960,2.260207388
1960,0.449611147
1960,6.379617628
1960,2.790829553
1960,2.03742709
1960,9.0286779
1960,5.942158134
1960,8.510207388
1960,68.55962411
1960,5130862536
1960,3924800000
1960,0.580921321
1960,1.113432532
1960,4.741642886
1960,2.769567876
1960,2.389930697
1960,5.872910722
1960,4.22951488
1960,6.028332654
1960,77.4256013
1960,47.24212316
1960,0
1960,0
1960,9.535449473
1960,7296220000
1960,881990000
1960,7296220000
1960,881990000
1960,3.535464774
1960,33.7129878
1960,14.64495806
1960,63558203
1960,68.71461579
1960,28937699
1960,31.28538421
1961,89.22062144
1961,30.94429248
1961,4215860
1961,3.382112093
1961,0.483767144
1961,0
1961,578000000
1961,14787753
1961,795.7120224
1961,65151.09581
1961,0.685500882
1961,5.521748929
1961,85.06874014
1961,54327.47652
1961,4.169483886
1961,25.15376296
1961,22.75820281
1961,13624031
1961,18584301
1961,20.52584795
1961,4646370432
1961,2350800000
1961,0.825250978
1961,0.612557427
1961,6.491407181
1961,2.177981964
1961,2.067381317
1961,6.857240088
1961,6.121320402
1961,8.703420112
1961,69.87833929
1961,5113663431
1961,3794700000
1961,0.542862413
1961,0.964503123
1961,4.867314939
1961,3.301973806
1961,1.631222495
1961,5.773842464
1961,4.416686431
1961,5.939863494
1961,75.52639207
1961,45.102684
1961,10.24740821
1961,7635140000
1961,973930000
1961,7635140000
1961,973930000
1961,0.238589607
1961,3.568400464
1961,6.976025891
1961,2.752220309
1961,33.81331045
1961,14.96462028
1961,64600649
1961,67.97092429
1961,1.640143917
1961,13781751
1961,30440944
1961,32.02907571
1961,5.194763412
1962,90.5019657
1962,30.94414568
1962,4215840
1962,3.383726887
1962,0.470870044
1962,9000000
1962,1414000000
1962,21386977
1962,1106.08736
1962,74357.70773
1962,0.761148199
1962,6.096958926
1962,86.3842812
1962,62963.45106
1962,2.774486572
1962,29.46201627
1962,25.11475052
1962,13624031
1962,19335702
1962,20.69038826
1962,4910079582
1962,2116600000
1962,1.152792214
1962,0.770102995
1962,5.641122555
1962,3.042615515
1962,1.823679486
1962,8.456959274
1962,5.041103657
1962,7.578191439
1962,69.05414344
1962,4685296598
1962,2652100000
1962,0.795595943
1962,1.843821877
1962,4.068474039
1962,4.324874628
1962,1.349873685
1962,6.342143961
1962,3.276648693
1962,5.014893858
1962,71.181328
1962,35.90440166
1962,-485569
1962,9.510448903
1962,6968860000
1962,929090000
1962,6968860000
1962,929090000
1962,0.240947503
1962,3.594727751
1962,7.170528165
1962,2.788152972
1962,33.93770819
1962,15.29378671
1962,1335.177942
1962,65667909
1962,67.21967728
1962,1.652088666
1962,13781751
1962,32023589
1962,32.78032272
1962,5.199066757
1963,91.6029978
1963,30.96711979
1963,4218970
1963,3.400462022
1963,0.460262756
1963,8000000
1963,1283000000
1963,21114354
1963,1040.106329
1963,87895.97916
1963,0.875124288
1963,5.976445038
1963,80.82191781
1963,69634.74139
1963,2.297026395
1963,30.21397392
1963,25.96053826
1963,13624031
1963,20300188
1963,21.25002202
1963,6165945984
1963,2678000000
1963,0.870052278
1963,0.765496639
1963,5.989544436
1963,2.352501867
1963,1.299477222
1963,6.639283047
1963,5.586258402
1963,8.065720687
1963,68.74159821
1963,5327895540
1963,3565600000
1963,0.645052726
1963,1.548126543
1963,5.79986538
1963,3.556203724
1963,1.427529729
1963,6.540273727
1963,5.252972852
1963,7.482611622
1963,71.29515369
1963,41.99359282
1963,8.548632966
1963,6310020000
1963,858610000
1963,6310020000
1963,858610000
1963,0.243600136
1963,3.614628257
1963,7.372141255
1963,2.811690942
1963,34.07655921
1963,15.65339156
1963,66735330
1963,66.44411918
1963,1.625483461
1963,13781751
1963,33702951
1963,33.55588082
1963,5.244140499
1964,92.41505809
1964,30.97658835
1964,4220260
1964,3.428280514
1964,0.451294925
1964,2000000
1964,1546000000
1964,19500269
1964,976.8263556
1964,103196.2816
1964,0.999248141
1964,7.270140494
1964,63.28294505
1964,64010.56297
1964,2.564467366
1964,30.37578859
1964,26.16135899
1964,13624031
1964,19962877
1964,21.80286555
1964,6852320110
1964,4270400000
1964,1.072499063
1964,1.533814163
1964,5.151742226
1964,2.3159423
1964,1.709441738
1964,7.057886849
1964,4.018358936
1964,9.369145747
1964,73.25309105
1964,5829610562
1964,4836900000
1964,0.721536521
1964,1.957865575
1964,6.541379809
1964,3.082552875
1964,1.732514627
1964,8.232545639
1964,4.972192933
1964,7.812855341
1964,72.25702413
1964,39.88233044
1964,8.05062815
1964,5872920000
1964,831420000
1964,5872920000
1964,831420000
1964,0.248094875
1964,3.628045666
1964,7.580277012
1964,2.823274126
1964,34.25000353
1964,16.05582911
1964,67790628
1964,65.64156829
1964,1.581318321
1964,13781751
1964,35483301
1964,34.35843171
1964,5.282475116
1965,92.86832318
1965,30.99963586
1965,4223400
1965,3.462337982
1965,0.443261927
1965,1945000000
1965,20103932
1965,1012.95697
1965,123828.1969
1965,1.166075188
1965,6.903604458
1965,60.20867916
1965,73076.80728
1965,1.837799383
1965,31.7954261
1965,27.29329134
1965,20931153016
1965,2.580478677
1965,13624031
1965,19846778
1965,22.79348957
1965,7255712087
1965,4637700000
1965,1.731461716
1965,0.92071501
1965,5.105979257
1965,1.916898463
1965,1.429587942
1965,7.091877439
1965,4.004139983
1965,8.948401147
1965,73.65288829
1965,6002577696
1965,3877100000
1965,0.949163034
1965,2.212994248
1965,7.652626963
1965,3.729591705
1965,1.71004101
1965,9.618013464
1965,6.164401228
1965,9.999742075
1965,66.75608058
1965,37.80215534
1965,0
1965,0
1965,3.182146724
1965,6.272206649
1965,4755800000
1965,666060000
1965,4755800000
1965,666060000
1965,0.248021191
1965,3.635172989
1965,7.794484026
1965,2.825846783
1965,34.43674538
1965,16.48276586
1965,68814190
1965,64.80149392
1965,1.509887178
1965,13781751
1965,37378102
1965,35.19850608
1965,5.339979502
1966,93.73370469
1966,31.00616844
1966,4224290
1966,3.454117214
1966,0.43001798
1966,13000000
1966,3484000000
1966,16155821
1966,881.7091599
1966,139079.1501
1966,1.273617599
1966,7.384339289
1966,62.11501412
1966,84675.84364
1966,1.712807791
1966,28.14656187
1966,25.4794899
1966,21607532585
1966,13624031
1966,18323303
1966,23.77398863
1966,7966100790
1966,5852100000
1966,1.55670614
1966,1.148305736
1966,4.053245843
1966,2.094974454
1966,1.173937561
1966,6.889834418
1966,3.185181388
1966,6.900087148
1966,75.91633772
1966,6644527897
1966,5535800000
1966,1.060370678
1966,1.455977456
1966,6.275515734
1966,3.388850753
1966,1.459590303
1966,9.705914231
1966,4.548574732
1966,7.442465407
1966,71.33928249
1966,39.37566572
1966,3.185185524
1966,6.302559197
1966,4672810000
1966,688240000
1966,4672810000
1966,688240000
1966,0.249642245
1966,3.655183543
1966,8.015255177
1966,2.832402374
1966,34.54938589
1966,16.87055786
1966,69896632
1966,64.00785319
1966,1.572992431
1966,13781751
1966,39303453
1966,35.99214681
1966,5.151013286
1967,94.09922264
1967,31.05747484
1967,4231280
1967,3.475256332
1967,0.420710223
1967,9000000
1967,4753000000
1967,20958955
1967,1008.413926
1967,149730.9591
1967,1.333305364
1967,7.633662638
1967,41.30365504
1967,60617.91679
1967,1.914544162
1967,30.36169522
1967,27.08212236
1967,23167612679
1967,13624031
1967,20784080
1967,24.40672745
1967,7791422255
1967,6173653000
1967,1.146808867
1967,1.049135739
1967,4.077780206
1967,1.641491674
1967,1.408161424
1967,6.387466221
1967,3.087232146
1967,6.987937288
1967,77.52902536
1967,6379983775
1967,5348155000
1967,0.762879909
1967,1.300074512
1967,6.267133245
1967,3.264677258
1967,1.607320655
1967,10.63525646
1967,3.980101549
1967,7.065558122
1967,68.89819012
1967,34.12278551
1967,-849826
1967,1.960797629
1967,4.045126216
1967,3246670000
1967,454270000
1967,3246670000
1967,454270000
1967,0.251926456
1967,3.668200336
1967,8.242830261
1967,2.839274347
1967,34.47967246
1967,17.14486077
1967,1164.05291
1967,71117678
1967,63.32797448
1967,1.746931097
1967,13781751
1967,41182897
1967,36.67202552
1967,4.781880106
1968,94.11777189
1968,31.08639433
1968,4235220
1968,3.467402562
1968,0.408211067
1968,35000000
1968,3455000000
1968,24069845
1968,1194.537025
1968,178805.0386
1968,1.548403564
1968,8.500636367
1968,49.74879091
1968,78822.6348
1968,1.551915261
1968,33.2414274
1968,36.76055695
1968,14.73824448
1968,29.25908726
1968,25462070522
1968,220.4946854
1968,16.58544265
1968,5468475243
1968,25949804651
1968,22.02231247
1968,13624031
1968,20149935
1968,25.61126552
1968,9277156415
1968,7678528000
1968,1.558163231
1968,1.52972028
1968,3.65227554
1968,1.577138222
1968,1.977449324
1968,7.110086725
1968,3.256470511
1968,6.59890802
1968,76.63961113
1968,6668489646
1968,5792928000
1968,0.765174364
1968,1.022280961
1968,7.505668981
1968,3.220685636
1968,1.757004403
1968,10.51126477
1968,4.801751377
1968,7.846170365
1968,69.28347806
1968,38.34891705
1968,1.925910452
1968,4.32787384
1968,3541590000
1968,499770000
1968,3541590000
1968,499770000
1968,0.254210668
1968,3.676030165
1968,8.475980861
1968,2.828526034
1968,34.444089
1968,17.43806127
1968,72332185
1968,62.63772702
1968,1.707742764
1968,13781751
1968,58.78286942
1968,43144841
1968,37.36227298
1968,4.763977629
1969,93.96362221
1969,31.14181111
1969,4242770
1969,3.484798295
1969,0.399100965
1969,21000000
1969,3860000000
1969,22002233
1969,1085.365464
1969,213131.6125
1969,1.79544563
1969,8.5678366
1969,37.05610857
1969,78450.65446
1969,1.479351083
1969,32.58146412
1969,37.56993516
1969,14.72699685
1969,28.76099539
1969,28105241203
1969,236.7618389
1969,16.90434381
1969,6135834207
1969,29006815787
1969,22.84293831
1969,13624031
1969,20271727
1969,26.15221535
1969,10257264054
1969,8410610000
1969,0.971273189
1969,1.237448889
1969,3.549350166
1969,1.240266758
1969,1.70653496
1969,5.543747719
1969,3.262664658
1969,6.187232555
1969,77.02748077
1969,7353130328
1969,6457647000
1969,0.618568962
1969,0.73331664
1969,7.448099904
1969,3.550906391
1969,1.744412477
1969,9.574230366
1969,4.576868324
1969,7.470352591
1969,70.0280613
1969,38.2904486
1969,1.699255801
1969,4.152247246
1969,3339760000
1969,492900000
1969,3339760000
1969,492900000
1969,0.264452779
1969,3.680644259
1969,8.713045647
1969,2.796900918
1969,34.44909592
1969,17.75480096
1969,73523928
1969,61.93741692
1969,1.647597124
1969,13781751
1969,60.41287347
1969,45182876
1969,38.06258308
1969,4.723704973
1970,0.616310219
1970,5.31936717
1970,3.654989532
1970,6.192627222
1970,0.095017565
1970,7.047910877
1970,0.294644708
1970,93.70841599
1970,31.20434767
1970,4251290
1970,3.505276816
1970,0.390666099
1970,51000000
1970,4306000000
1970,21442559
1970,1001.930335
1970,220575.3991
1970,1.808270673
1970,4.023696209
1970,38.27337172
1970,83857.64989
1970,1.737278264
1970,0
1970,32.84073499
1970,37.93381899
1970,15.69663997
1970,895016
1970,0.786554445
1970,29.10641761
1970,0.396538712
1970,31013667315
1970,254.2491379
1970,16.90900318
1970,6783747905
1970,31459282724
1970,29963544534
1970,22.23717902
1970,2.749819121
1970,13624031
1970,21401250
1970,26.34386053
1970,11813811879
1970,9310410000
1970,1.442041758
1970,1.364494152
1970,3.444703294
1970,1.37526704
1970,1.966196977
1970,6.44756783
1970,3.090744661
1970,6.013000502
1970,75.67463731
1970,7894618819
1970,7241636000
1970,0.710005308
1970,0.972017925
1970,7.051334809
1970,3.949798084
1970,1.532043312
1970,9.793781405
1970,4.337072452
1970,7.20990395
1970,69.27977324
1970,40.40121981
1970,0.173090624
1970,0
1970,0
1970,0.23667411
1970,2.268011023
1970,5.849252139
1970,4624260000
1970,713500000
1970,4624260000
1970,713500000
1970,12.89395431
1970,7.813300133
1970,38.35710144
1970,34.12549973
1970,34.67338181
1970,29.25885963
1970,41.84814072
1970,32.6330719
1970,0.279558051
1970,3.683436769
1970,8.953400502
1970,2.758563022
1970,34.47448232
1970,18.09110759
1970,2.225265771
1970,33.70030975
1970,22.58984947
1970,74680442
1970,61.22280825
1970,1.572976351
1970,13781751
1970,2.411690898
1970,13.70025775
1970,60.17099801
1970,47300964
1970,38.77719175
1970,4.687811373
1971,0.671680319
1971,5.153543737
1971,3.575927989
1971,7.964218996
1971,0.073223073
1971,8.823399227
1971,0.238363396
1971,93.91713456
1971,31.39944411
1971,4277870
1971,1.392592489
1971,3.591521481
1971,0.389780619
1971,36000000
1971,3850000000
1971,22248849
1971,1117.827614
1971,250915.8033
1971,2.002951467
1971,4.30514921
1971,12197.95811
1971,38.87653599
1971,96895.69145
1971,27.67695962
1971,11.47743468
1971,1.373610298
1971,23.04038005
1971,4.912814995
1971,0
1971,14.98291986
1971,36.61081434
1971,196.0288301
1971,9.098231752
1971,1.16673991
1971,31.46017255
1971,22.07304689
1971,0
1971,44.38172204
1971,410.0030865
1971,39.3191148
1971,18.76293869
1971,31.81188584
1971,0.361647388
1971,82.31897374
1971,36016831050
1971,287.5066603
1971,16.42359576
1971,7772918818
1971,37056073526
1971,33457225768
1971,20.55617612
1971,13624031
1971,19903648
1971,26.96218627
1971,14950645030
1971,11215948000
1971,1.753012764
1971,1.676229241
1971,3.293016337
1971,1.404749737
1971,1.889924953
1971,7.024711598
1971,2.889662113
1971,5.888445631
1971,76.3165004
1971,8904841522
1971,8191252000
1971,1.010700196
1971,1.038827764
1971,7.219445819
1971,3.559590158
1971,1.549628799
1971,9.373780711
1971,4.3968126
1971,7.670207192
1971,69.34942302
1971,42.37075195
1971,0.139411697
1971,0.246053351
1971,1.971903471
1971,5.832939367
1971,4364950000
1971,730710000
1971,4364950000
1971,730710000
1971,17.41941786
1971,7.791820049
1971,38.28134918
1971,34.03628922
1971,34.57904053
1971,29.25511932
1971,41.65784073
1971,32.50978088
1971,0.28456858
1971,3.700818791
1971,9.195004914
1971,2.698465371
1971,34.55485556
1971,18.45081191
1971,2.136529597
1971,33.5442009
1971,22.5250206
1971,75815500
1971,60.52020865
1971,1.519886559
1971,13781751
1971,2.502450921
1971,18.1665303
1971,32.86028851
1971,59.87529092
1971,49457532
1971,39.47979135
1971,4.559247461
1972,0.672764385
1972,4.918881847
1972,3.494293882
1972,8.331586869
1972,0.062059874
1972,9.155220712
1972,0.252439668
1972,93.90142829
1972,31.44678693
1972,4284320
1972,1.423069228
1972,3.567666574
1972,0.377102375
1972,2000000
1972,6576000000
1972,26299491
1972,1207.279217
1972,272872.7713
1972,2.121494521
1972,5.925318124
1972,18257.56217
1972,35.92182077
1972,97366.02349
1972,26.82531559
1972,11.23336745
1972,1.311506282
1972,23.76322074
1972,5.145724628
1972,0
1972,14.76451652
1972,36.90432897
1972,210.8963766
1972,9.2618336
1972,2.293334253
1972,30.08882088
1972,24.31416391
1972,0
1972,42.38536235
1972,412.5715055
1972,42.48334703
1972,21.33475839
1972,32.06970732
1972,0.34845344
1972,83.03915887
1972,42861760023
1972,333.235847
1972,16.63197518
1972,9158744996
1972,44783618946
1972,38896441229
1972,21.14858864
1972,13624031
1972,21784102
1972,27.65955746
1972,17837186581
1972,11763777000
1972,1.426846157
1972,1.858161711
1972,3.149872698
1972,1.8960152
1972,1.092837785
1972,8.744572428
1972,2.567194193
1972,5.876581986
1972,77.60980168
1972,10871813325
1972,10141568000
1972,0.559597885
1972,1.687470813
1972,7.266736268
1972,2.839994762
1972,1.617974656
1972,9.254584695
1972,4.256422675
1972,7.648442529
1972,70.57831688
1972,42.33458701
1972,0.115640546
1972,0.257209978
1972,-876979
1972,1.954911239
1972,6.806564153
1972,4641290000
1972,875480000
1972,4641290000
1972,875480000
1972,17.51493557
1972,7.553599834
1972,38.48286819
1972,34.33353043
1972,34.8325386
1972,29.92296982
1972,41.13220978
1972,33.35906982
1972,0.295473849
1972,3.714760518
1972,9.440884053
1972,2.674051188
1972,34.65681701
1972,18.82739431
1972,2.800143417
1972,33.31904984
1972,22.63162041
1972,1018.386484
1972,76908138
1972,59.79350522
1972,1.441180234
1972,13781751
1972,3.223871408
1972,18.23623953
1972,41.608449
1972,63.63193566
1972,51714759
1972,40.20649478
1972,4.563970155
1973,0.683448725
1973,4.830604403
1973,3.614537624
1973,11.80130339
1973,0.104192366
1973,12.9370745
1973,0.304456651
1973,93.71386108
1973,31.44218166
1973,4283680
1973,1.240668192
1973,3.576044641
1973,0.367996628
1973,22000000
1973,9241000000
1973,19794838
1973,924.0230282
1973,318599.9374
1973,2.411528707
1973,6.313364055
1973,22713.1534
1973,33.91013825
1973,107315.9159
1973,26.96365768
1973,10.48847206
1973,1.152073733
1973,23.86088316
1973,5.460208102
1973,0
1973,13.74290656
1973,34.58663472
1973,230.3160313
1973,9.192908505
1973,2.429134949
1973,25.75005884
1973,28.00721963
1973,0
1973,42.89526797
1973,443.0553984
1973,59.28827468
1973,35.33917941
1973,30.99060226
1973,0.402765697
1973,84.60306642
1973,54453506223
1973,412.1664132
1973,17.54969511
1973,11753692056
1973,55197699321
1973,42931699949
1973,23.94909527
1973,13623991
1973,21422455
1973,28.07893442
1973,28353643998
1973,22029146000
1973,1.133171481
1973,1.753767486
1973,2.785845625
1973,1.397612055
1973,0.91610451
1973,8.518296624
1973,1.970434986
1973,5.310183155
1973,80.03550841
1973,15640008665
1973,15342173000
1973,0.758601796
1973,1.826846823
1973,6.701052061
1973,1.979510986
1973,1.595497587
1973,9.088347524
1973,3.56197261
1973,8.094048998
1973,73.18635372
1973,51.38756314
1973,0.165530039
1973,0.306163143
1973,3.946305782
1973,16.48763863
1973,10422490000
1973,2178270000
1973,10422490000
1973,2178270000
1973,24.82272267
1973,7.186230183
1973,38.74628067
1973,34.66378021
1973,35.14059067
1973,30.3434906
1973,41.09202957
1973,33.38560867
1973,0.304316856
1973,3.723233011
1973,9.69725692
1973,2.715258388
1973,34.77937987
1973,19.21417051
1973,33.22941971
1973,22.66959
1973,78046743
1973,59.07470301
1973,1.480474017
1973,13781751
1973,25.69718155
1973,59.52551431
1973,83.23736994
1973,54068598
1973,40.92529699
1973,4.55158072
1974,0.379096551
1974,2.938554038
1974,3.203559881
1974,24.36638588
1974,0.528221614
1974,26.0323102
1974,0.16399906
1974,93.41778343
1974,31.49473601
1974,4290840
1974,3.871798093
1974,3.379210999
1974,1.387528238
1974,3.605478013
1974,0.3607919
1974,19000000
1974,9044000000
1974,23851158
1974,1081.609285
1974,310921.2385
1974,2.288503495
1974,6.282759598
1974,22058.28511
1974,36.75213675
1974,113506.7981
1974,28.08297568
1974,10.42203147
1974,1.378854418
1974,24.24892704
1974,4.999492197
1974,0
1974,13.09470894
1974,38.8331601
1974,254.8077245
1974,9.087931881
1974,2.387673289
1974,27.01883523
1974,28.20591176
1974,0
1974,41.46926112
1974,460.0618989
1974,50.37420536
1974,26.42073412
1974,5.530327719
1974,24.3122973
1974,33.86809596
1974,0.226142247
1974,85.50623066
1974,83.14365264
1974,6.07535632
1974,1.0434E+11
1974,767.9818431
1974,12.78663141
1974,15441494606
1974,1.08881E+11
1974,76081665242
1974,23.95347124
1974,13623991
1974,22051547
1974,28.75450696
1974,4.327420256
1974,64.23086673
1974,84194893624
1974,62612595000
1974,1.461495087
1974,2.272082797
1974,1.593120362
1974,1.482225741
1974,1.056907161
1974,8.827388483
1974,0.98182642
1974,3.855083789
1974,80.89433284
1974,28277310578
1974,25454937000
1974,0.612223083
1974,2.484378571
1974,7.15875274
1974,2.322134995
1974,1.142878492
1974,8.78949337
1974,3.407350802
1974,10.60305119
1974,72.64949035
1974,72.44399265
1974,0.934920432
1974,0.395306446
1974,3.562473636
1974,28.5497991
1974,16692250000
1974,3878840000
1974,16692250000
1974,3878840000
1974,52.09164937
1974,3.113214876
1974,1.384933514
1974,6.821320057
1974,38.98823166
1974,35.07566833
1974,35.61214828
1974,30.59572029
1974,41.04195023
1974,33.52928925
1974,0.307706342
1974,3.723284015
1974,9.972279929
1974,2.836090776
1974,34.8614522
1974,19.56716556
1974,33.03881836
1974,22.82921028
1974,79379445
1974,58.42641727
1974,1.707569014
1974,13781751
1974,53.64801849
1974,81.47850365
1974,74.32767661
1974,56482807
1974,41.57358273
1974,4.465085261
1975,0.3601431
1975,3.380432465
1975,3.013366148
1975,17.97863594
1975,0.438192923
1975,19.39959952
1975,0.203019752
1975,93.07748389
1975,31.47227563
1975,4287780
1975,3.759728171
